Timestamp,EC,EC_normal,EC_lower,EC_upper,EC_bias_up,EC_bias_low,EC_drift_up,EC_drift_low,EC_precision,EC_stuck,EC_spike,test_normal,test_bias_up,test_bias_low,test_drift_up,test_drift_low,test_precision,test_stuck,test_spike,serial_normal,serial_bias_up,serial_bias_low,serial_drift_up,serial_drift_low,serial_precision,serial_stuck,serial_spike,EC(t-1),EC(t-2),EC(t-3)
9/10/2023 21:57,1.90627451,1.90627451,1.849086275,1.963462745,2.40627451,1.40627451,2.58467451,1.22787451,1.891479937,2.093627451,2.40627451,1,1,1,1,1,0,1,1,0,1,1,2,2,0,4,5,1.907875817,1.901470588,1.903071895
9/10/2023 22:02,1.912679739,1.912679739,1.855299346,1.970060131,2.412679739,1.412679739,2.591279739,1.234079739,1.897546618,2.093627451,1.912679739,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.90627451,1.907875817,1.901470588
9/10/2023 22:07,1.91748366,1.91748366,1.85995915,1.97500817,2.41748366,1.41748366,2.59628366,1.23868366,2.311992095,2.093627451,1.91748366,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.912679739,1.90627451,1.907875817
9/10/2023 22:12,1.91748366,1.91748366,1.85995915,1.97500817,2.41748366,1.41748366,2.59648366,1.23848366,1.640286072,2.093627451,1.91748366,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.91748366,1.912679739,1.90627451
9/10/2023 22:16,1.901470588,1.901470588,1.844426471,1.958514706,2.401470588,1.401470588,2.580670588,1.222270588,2.002588437,2.093627451,1.901470588,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.91748366,1.91748366,1.912679739
9/10/2023 22:21,1.907875817,1.907875817,1.850639542,1.965112092,2.407875817,1.407875817,2.587275817,1.228475817,2.205698439,2.093627451,1.907875817,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.901470588,1.91748366,1.91748366
9/10/2023 22:26,1.91748366,1.91748366,1.85995915,1.97500817,2.41748366,1.41748366,2.59708366,1.23788366,2.371773609,2.093627451,1.91748366,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.907875817,1.901470588,1.91748366
9/10/2023 22:31,1.914281046,1.914281046,1.856852614,1.971709477,2.414281046,1.414281046,2.594081046,1.234481046,1.833401561,2.093627451,1.914281046,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.91748366,1.907875817,1.901470588
9/10/2023 22:36,1.904673203,1.904673203,1.847533007,1.961813399,2.404673203,1.404673203,2.584673203,1.224673203,2.002959093,2.093627451,2.404673203,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,1.914281046,1.91748366,1.907875817
9/10/2023 22:40,1.91748366,1.91748366,1.85995915,1.97500817,2.41748366,1.41748366,2.59768366,1.23728366,2.031435732,2.093627451,1.91748366,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.904673203,1.914281046,1.91748366
9/10/2023 22:45,1.914281046,1.914281046,1.856852614,1.971709477,2.414281046,1.414281046,2.594681046,1.233881046,1.953377392,2.093627451,1.914281046,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.91748366,1.904673203,1.914281046
9/10/2023 22:50,1.919084967,1.919084967,1.861512418,1.976657516,2.419084967,1.419084967,2.599684967,1.238484967,1.899315927,2.093627451,1.919084967,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.914281046,1.91748366,1.904673203
9/10/2023 22:55,1.927091503,1.927091503,1.869278758,1.984904248,2.427091503,1.427091503,2.607891503,1.246291503,2.014286581,2.093627451,1.927091503,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.919084967,1.914281046,1.91748366
9/10/2023 22:59,1.911078431,1.911078431,1.853746078,1.968410784,2.411078431,1.411078431,2.592078431,1.230078431,1.404629214,2.093627451,1.911078431,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.927091503,1.919084967,1.914281046
9/10/2023 23:04,1.919084967,1.919084967,1.861512418,1.976657516,2.419084967,1.419084967,2.600284967,1.237884967,2.055498865,2.093627451,1.919084967,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.911078431,1.927091503,1.919084967
9/10/2023 23:09,1.914281046,1.914281046,1.856852614,1.971709477,2.414281046,1.414281046,2.595681046,1.232881046,1.939516626,2.093627451,1.914281046,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.919084967,1.911078431,1.927091503
9/10/2023 23:14,1.915882353,1.915882353,1.858405882,1.973358824,2.415882353,1.415882353,2.597482353,1.234282353,1.871387374,2.093627451,2.415882353,1,1,1,1,1,0,1,1,0,1,1,2,2,0,4,5,1.914281046,1.919084967,1.911078431
9/10/2023 23:19,1.915882353,1.915882353,1.858405882,1.973358824,2.415882353,1.415882353,2.597682353,1.234082353,2.325254792,2.093627451,1.915882353,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.915882353,1.914281046,1.919084967
9/10/2023 23:23,1.931895425,1.931895425,1.873938562,1.989852288,2.431895425,1.431895425,2.613895425,1.249895425,1.796908621,2.093627451,1.931895425,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.915882353,1.915882353,1.914281046
9/10/2023 23:28,1.911078431,1.911078431,1.853746078,1.968410784,2.411078431,1.411078431,2.593278431,1.228878431,1.830463234,2.093627451,1.911078431,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.931895425,1.915882353,1.915882353
9/10/2023 23:33,1.922287582,1.922287582,1.864618954,1.979956209,2.422287582,1.422287582,2.604687582,1.239887582,2.320598242,2.093627451,1.922287582,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.911078431,1.931895425,1.915882353
9/10/2023 23:38,1.907875817,1.907875817,1.850639542,1.965112092,2.407875817,1.407875817,2.590475817,1.225275817,1.741463556,2.093627451,1.907875817,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.922287582,1.911078431,1.931895425
9/10/2023 23:42,1.919084967,1.919084967,1.861512418,1.976657516,2.419084967,1.419084967,2.601884967,1.236284967,1.809061911,2.093627451,1.919084967,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.907875817,1.922287582,1.911078431
9/10/2023 23:47,1.915882353,1.915882353,1.858405882,1.973358824,2.415882353,1.415882353,2.598882353,1.232882353,1.886477268,2.093627451,1.915882353,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.919084967,1.907875817,1.922287582
9/10/2023 23:52,1.933496732,1.933496732,1.87549183,1.991501634,2.433496732,1.433496732,2.616696732,1.250296732,2.101643628,2.093627451,2.433496732,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,1.915882353,1.919084967,1.907875817
9/10/2023 23:57,1.930294118,1.930294118,1.872385294,1.988202941,2.430294118,1.430294118,2.613694118,1.246894118,1.971854619,2.093627451,1.930294118,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.933496732,1.915882353,1.919084967
9/11/2023 0:02,1.915882353,1.915882353,1.858405882,1.973358824,2.415882353,1.415882353,2.599482353,1.232282353,1.657357284,2.093627451,1.915882353,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.930294118,1.933496732,1.915882353
9/11/2023 0:06,1.922287582,1.922287582,1.864618954,1.979956209,2.422287582,1.422287582,2.606087582,1.238487582,1.815853869,2.093627451,1.922287582,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.915882353,1.930294118,1.933496732
9/11/2023 0:11,1.909477124,1.909477124,1.85219281,1.966761438,2.409477124,1.409477124,2.593477124,1.225477124,1.788006238,2.093627451,1.909477124,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.922287582,1.915882353,1.930294118
9/11/2023 0:16,1.923888889,1.923888889,1.866172222,1.981605556,2.423888889,1.423888889,2.608088889,1.239688889,1.90844468,2.093627451,1.923888889,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.909477124,1.922287582,1.915882353
9/11/2023 0:21,1.915882353,1.915882353,1.858405882,1.973358824,2.415882353,1.415882353,2.600282353,1.231482353,2.001051085,2.093627451,1.915882353,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.923888889,1.909477124,1.922287582
9/11/2023 0:25,1.930294118,1.930294118,1.872385294,1.988202941,2.430294118,1.430294118,2.614894118,1.245694118,2.013935269,2.093627451,1.930294118,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.915882353,1.923888889,1.909477124
9/11/2023 0:30,1.922287582,1.922287582,1.864618954,1.979956209,2.422287582,1.422287582,2.607087582,1.237487582,1.567085231,2.093627451,2.422287582,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,1.930294118,1.915882353,1.923888889
9/11/2023 0:35,1.930294118,1.930294118,1.872385294,1.988202941,2.430294118,1.430294118,2.615294118,1.245294118,2.143082315,2.093627451,1.930294118,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.922287582,1.930294118,1.915882353
9/11/2023 0:40,1.92869281,1.92869281,1.870832026,1.986553595,2.42869281,1.42869281,2.61389281,1.24349281,1.97920658,2.093627451,1.92869281,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.930294118,1.922287582,1.930294118
9/11/2023 0:45,1.931895425,1.931895425,1.873938562,1.989852288,2.431895425,1.431895425,2.617295425,1.246495425,2.208801834,2.093627451,1.931895425,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.92869281,1.930294118,1.922287582
9/11/2023 0:49,1.925490196,1.925490196,1.86772549,1.983254902,2.425490196,1.425490196,2.611090196,1.239890196,2.014329862,2.093627451,1.925490196,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.931895425,1.92869281,1.930294118
9/11/2023 0:54,1.927091503,1.927091503,1.869278758,1.984904248,2.427091503,1.427091503,2.612891503,1.241291503,2.147356095,2.093627451,1.927091503,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.925490196,1.931895425,1.92869281
9/11/2023 0:59,1.936699346,1.936699346,1.878598366,1.994800327,2.436699346,1.436699346,2.622699346,1.250699346,2.030008409,2.093627451,1.936699346,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.927091503,1.925490196,1.931895425
9/11/2023 1:04,1.923888889,1.923888889,1.866172222,1.981605556,2.423888889,1.423888889,2.610088889,1.237688889,2.19313404,2.093627451,1.923888889,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.936699346,1.927091503,1.925490196
9/11/2023 1:09,1.925490196,1.925490196,1.86772549,1.983254902,2.425490196,1.425490196,2.611890196,1.239090196,2.029940323,2.093627451,2.425490196,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,1.923888889,1.936699346,1.927091503
9/11/2023 1:13,1.922287582,1.922287582,1.864618954,1.979956209,2.422287582,1.422287582,2.608887582,1.235687582,1.902704532,2.093627451,1.922287582,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.925490196,1.923888889,1.936699346
9/11/2023 1:18,1.925490196,1.925490196,1.86772549,1.983254902,2.425490196,1.425490196,2.612290196,1.238690196,2.37997714,2.093627451,1.925490196,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.922287582,1.925490196,1.923888889
9/11/2023 1:23,1.92869281,1.92869281,1.870832026,1.986553595,2.42869281,1.42869281,2.61569281,1.24169281,2.106500235,2.093627451,1.92869281,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.925490196,1.922287582,1.925490196
9/11/2023 1:28,1.931895425,1.931895425,1.873938562,1.989852288,2.431895425,1.431895425,2.619095425,1.244695425,2.046644309,2.093627451,1.931895425,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.92869281,1.925490196,1.922287582
9/11/2023 1:32,1.920686275,1.920686275,1.863065686,1.978306863,2.420686275,1.420686275,2.608086275,1.233286275,1.665425391,2.093627451,1.920686275,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.931895425,1.92869281,1.925490196
9/11/2023 1:37,1.927091503,1.927091503,1.869278758,1.984904248,2.427091503,1.427091503,2.614691503,1.239491503,1.66942998,2.093627451,1.927091503,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.920686275,1.931895425,1.92869281
9/11/2023 1:42,1.939901961,1.939901961,1.881704902,1.99809902,2.439901961,1.439901961,2.627701961,1.252101961,1.998445057,2.093627451,1.939901961,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.927091503,1.920686275,1.931895425
9/11/2023 1:47,1.930294118,1.930294118,1.872385294,1.988202941,2.430294118,1.430294118,2.618294118,1.242294118,1.959398357,2.093627451,2.430294118,1,1,1,1,1,0,1,1,0,1,1,2,2,0,4,5,1.939901961,1.927091503,1.920686275
9/11/2023 1:52,1.91748366,1.91748366,1.85995915,1.97500817,2.41748366,1.41748366,2.60568366,1.22928366,1.794659147,2.093627451,1.91748366,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.930294118,1.939901961,1.927091503
9/11/2023 1:56,1.930294118,1.930294118,1.872385294,1.988202941,2.430294118,1.430294118,2.618694118,1.241894118,1.958490658,2.093627451,1.930294118,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.91748366,1.930294118,1.939901961
9/11/2023 2:01,1.920686275,1.920686275,1.863065686,1.978306863,2.420686275,1.420686275,2.609286275,1.232086275,2.23841166,2.093627451,1.920686275,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.930294118,1.91748366,1.930294118
9/11/2023 2:06,1.925490196,1.925490196,1.86772549,1.983254902,2.425490196,1.425490196,2.614290196,1.236690196,2.064570691,2.093627451,1.925490196,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.920686275,1.930294118,1.91748366
9/11/2023 2:11,1.933496732,1.933496732,1.87549183,1.991501634,2.433496732,1.433496732,2.622496732,1.244496732,1.70529503,2.093627451,1.933496732,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.925490196,1.920686275,1.930294118
9/11/2023 2:15,1.91748366,1.91748366,1.85995915,1.97500817,2.41748366,1.41748366,2.60668366,1.22828366,1.895181895,2.093627451,1.91748366,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.933496732,1.925490196,1.920686275
9/11/2023 2:20,1.903071895,1.903071895,1.845979739,1.960164052,2.403071895,1.403071895,2.592471895,1.213671895,1.742078599,2.093627451,1.903071895,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.91748366,1.933496732,1.925490196
9/11/2023 2:25,1.91748366,1.91748366,1.85995915,1.97500817,2.41748366,1.41748366,2.60708366,1.22788366,1.839943677,2.093627451,2.41748366,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,1.903071895,1.91748366,1.933496732
9/11/2023 2:30,1.922287582,1.922287582,1.864618954,1.979956209,2.422287582,1.422287582,2.612087582,1.232487582,1.839564449,2.093627451,1.922287582,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.91748366,1.903071895,1.91748366
9/11/2023 2:35,1.920686275,1.920686275,1.863065686,1.978306863,2.420686275,1.420686275,2.610686275,1.230686275,1.825157158,2.093627451,1.920686275,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.922287582,1.91748366,1.903071895
9/11/2023 2:39,1.915882353,1.915882353,1.858405882,1.973358824,2.415882353,1.415882353,2.606082353,1.225682353,1.664855279,2.093627451,1.915882353,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.920686275,1.922287582,1.91748366
9/11/2023 2:44,1.91748366,1.91748366,1.85995915,1.97500817,2.41748366,1.41748366,2.60788366,1.22708366,1.891952724,2.093627451,1.91748366,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.915882353,1.920686275,1.922287582
9/11/2023 2:49,1.931895425,1.931895425,1.873938562,1.989852288,2.431895425,1.431895425,2.622495425,1.241295425,1.819773897,2.093627451,1.931895425,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.91748366,1.915882353,1.920686275
9/11/2023 2:54,1.919084967,1.919084967,1.861512418,1.976657516,2.419084967,1.419084967,2.609884967,1.228284967,1.333195229,2.093627451,1.919084967,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.931895425,1.91748366,1.915882353
9/11/2023 2:58,1.909477124,1.909477124,1.85219281,1.966761438,2.409477124,1.409477124,2.600477124,1.218477124,2.320071529,2.093627451,1.909477124,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.919084967,1.931895425,1.91748366
9/11/2023 3:03,1.909477124,1.909477124,1.85219281,1.966761438,2.409477124,1.409477124,2.600677124,1.218277124,2.127231055,2.093627451,2.409477124,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,1.909477124,1.919084967,1.931895425
9/11/2023 3:08,1.92869281,1.92869281,1.870832026,1.986553595,2.42869281,1.42869281,2.62009281,1.23729281,1.853432665,2.093627451,1.92869281,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.909477124,1.909477124,1.919084967
9/11/2023 3:13,1.923888889,1.923888889,1.866172222,1.981605556,2.423888889,1.423888889,2.615488889,1.232288889,1.927652699,2.093627451,1.923888889,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.92869281,1.909477124,1.909477124
9/11/2023 3:18,1.931895425,1.931895425,1.873938562,1.989852288,2.431895425,1.431895425,2.623695425,1.240095425,1.697564555,2.093627451,1.931895425,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.923888889,1.92869281,1.909477124
9/11/2023 3:22,1.922287582,1.922287582,1.864618954,1.979956209,2.422287582,1.422287582,2.614287582,1.230287582,2.261432157,2.093627451,1.922287582,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.931895425,1.923888889,1.92869281
9/11/2023 3:27,1.919084967,1.919084967,1.861512418,1.976657516,2.419084967,1.419084967,2.611284967,1.226884967,2.298542706,2.093627451,1.919084967,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.922287582,1.931895425,1.923888889
9/11/2023 3:32,1.922287582,1.922287582,1.864618954,1.979956209,2.422287582,1.422287582,2.614687582,1.229887582,1.953626327,2.093627451,1.922287582,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.919084967,1.922287582,1.931895425
9/11/2023 3:37,1.912679739,1.912679739,1.855299346,1.970060131,2.412679739,1.412679739,2.605279739,1.220079739,2.117385867,2.093627451,1.912679739,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.922287582,1.919084967,1.922287582
9/11/2023 3:41,1.911078431,1.911078431,1.853746078,1.968410784,2.411078431,1.411078431,2.603878431,1.218278431,1.946135787,2.093627451,2.411078431,1,1,1,1,1,0,1,1,0,1,1,2,2,0,4,5,1.912679739,1.922287582,1.919084967
9/11/2023 3:46,1.930294118,1.930294118,1.872385294,1.988202941,2.430294118,1.430294118,2.623294118,1.237294118,1.66294903,2.093627451,1.930294118,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.911078431,1.912679739,1.922287582
9/11/2023 3:51,1.911078431,1.911078431,1.853746078,1.968410784,2.411078431,1.411078431,2.604278431,1.217878431,1.828713758,2.093627451,1.911078431,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.930294118,1.911078431,1.912679739
9/11/2023 3:56,1.925490196,1.925490196,1.86772549,1.983254902,2.425490196,1.425490196,2.618890196,1.232090196,1.951875789,2.093627451,1.925490196,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.911078431,1.930294118,1.911078431
9/11/2023 4:01,1.927091503,1.927091503,1.869278758,1.984904248,2.427091503,1.427091503,2.620691503,1.233491503,1.83618196,2.093627451,1.927091503,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.925490196,1.911078431,1.930294118
9/11/2023 4:05,1.914281046,1.914281046,1.856852614,1.971709477,2.414281046,1.414281046,2.608081046,1.220481046,1.87055039,2.093627451,1.914281046,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.927091503,1.925490196,1.911078431
9/11/2023 4:10,1.907875817,1.907875817,1.850639542,1.965112092,2.407875817,1.407875817,2.601875817,1.213875817,1.889595905,2.093627451,1.907875817,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.914281046,1.927091503,1.925490196
9/11/2023 4:15,1.923888889,1.923888889,1.866172222,1.981605556,2.423888889,1.423888889,2.618088889,1.229688889,1.907713189,2.093627451,1.923888889,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.907875817,1.914281046,1.927091503
9/11/2023 4:20,1.91748366,1.91748366,1.85995915,1.97500817,2.41748366,1.41748366,2.61188366,1.22308366,1.927935358,2.093627451,2.41748366,1,1,1,1,1,0,1,1,0,1,1,2,2,0,4,5,1.923888889,1.907875817,1.914281046
9/11/2023 4:25,1.923888889,1.923888889,1.866172222,1.981605556,2.423888889,1.423888889,2.618488889,1.229288889,1.711767876,2.093627451,1.923888889,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.91748366,1.923888889,1.907875817
9/11/2023 4:29,1.925490196,1.925490196,1.86772549,1.983254902,2.425490196,1.425490196,2.620290196,1.230690196,1.782086966,2.093627451,1.925490196,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.923888889,1.91748366,1.923888889
9/11/2023 4:34,1.898267974,1.898267974,1.841319935,1.955216013,2.398267974,1.398267974,2.593267974,1.203267974,1.641351121,2.093627451,1.898267974,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.925490196,1.923888889,1.91748366
9/11/2023 4:39,1.920686275,1.920686275,1.863065686,1.978306863,2.420686275,1.420686275,2.615886275,1.225486275,2.116249384,2.093627451,1.920686275,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.898267974,1.925490196,1.923888889
9/11/2023 4:44,1.920686275,1.920686275,1.863065686,1.978306863,2.420686275,1.420686275,2.616086275,1.225286275,1.499556886,2.093627451,1.920686275,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.920686275,1.898267974,1.925490196
9/11/2023 4:48,1.91748366,1.91748366,1.85995915,1.97500817,2.41748366,1.41748366,2.61308366,1.22188366,2.148201729,2.093627451,1.91748366,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.920686275,1.920686275,1.898267974
9/11/2023 4:53,1.915882353,1.915882353,1.858405882,1.973358824,2.415882353,1.415882353,2.611682353,1.220082353,2.193152232,2.093627451,1.915882353,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.91748366,1.920686275,1.920686275
9/11/2023 4:58,1.914281046,1.914281046,1.856852614,1.971709477,2.414281046,1.414281046,2.610281046,1.218281046,1.853844928,2.093627451,2.414281046,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,1.915882353,1.91748366,1.920686275
9/11/2023 5:03,1.911078431,1.911078431,1.853746078,1.968410784,2.411078431,1.411078431,2.607278431,1.214878431,1.390451014,2.093627451,1.911078431,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.914281046,1.915882353,1.91748366
9/11/2023 5:08,1.922287582,1.922287582,1.864618954,1.979956209,2.422287582,1.422287582,2.618687582,1.225887582,1.850025469,2.093627451,1.922287582,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.911078431,1.914281046,1.915882353
9/11/2023 5:12,1.927091503,1.927091503,1.869278758,1.984904248,2.427091503,1.427091503,2.623691503,1.230491503,1.914254671,2.093627451,1.927091503,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.922287582,1.911078431,1.914281046
9/11/2023 5:17,1.915882353,1.915882353,1.858405882,1.973358824,2.415882353,1.415882353,2.612682353,1.219082353,1.713762709,2.093627451,1.915882353,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.927091503,1.922287582,1.911078431
9/11/2023 5:22,1.931895425,1.931895425,1.873938562,1.989852288,2.431895425,1.431895425,2.628895425,1.234895425,1.828851746,2.093627451,1.931895425,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.915882353,1.927091503,1.922287582
9/11/2023 5:27,1.912679739,1.912679739,1.855299346,1.970060131,2.412679739,1.412679739,2.609879739,1.215479739,2.218718778,2.093627451,1.912679739,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.931895425,1.915882353,1.927091503
9/11/2023 5:31,1.91748366,1.91748366,1.85995915,1.97500817,2.41748366,1.41748366,2.61488366,1.22008366,2.050469093,2.093627451,1.91748366,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.912679739,1.931895425,1.915882353
9/11/2023 5:36,1.920686275,1.920686275,1.863065686,1.978306863,2.420686275,1.420686275,2.618286275,1.223086275,1.735773452,2.093627451,2.420686275,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,1.91748366,1.912679739,1.931895425
9/11/2023 5:41,1.930294118,1.930294118,1.872385294,1.988202941,2.430294118,1.430294118,2.628094118,1.232494118,1.610774284,2.093627451,1.930294118,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.920686275,1.91748366,1.912679739
9/11/2023 5:46,1.914281046,1.914281046,1.856852614,1.971709477,2.414281046,1.414281046,2.612281046,1.216281046,1.848877582,2.093627451,1.914281046,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.930294118,1.920686275,1.91748366
9/11/2023 5:51,1.923888889,1.923888889,1.866172222,1.981605556,2.423888889,1.423888889,2.622088889,1.225688889,1.881197533,2.093627451,1.923888889,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.914281046,1.930294118,1.920686275
9/11/2023 5:55,1.938300654,1.938300654,1.880151634,1.996449673,2.438300654,1.438300654,2.636700654,1.239900654,2.037540491,2.093627451,1.938300654,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.923888889,1.914281046,1.930294118
9/11/2023 6:00,1.922287582,1.922287582,1.864618954,1.979956209,2.422287582,1.422287582,2.620887582,1.223687582,1.815224239,2.093627451,1.922287582,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.938300654,1.923888889,1.914281046
9/11/2023 6:05,1.91748366,1.91748366,1.85995915,1.97500817,2.41748366,1.41748366,2.61628366,1.21868366,2.019783575,2.093627451,1.91748366,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.922287582,1.938300654,1.923888889
9/11/2023 6:10,1.935098039,1.935098039,1.877045098,1.99315098,2.435098039,1.435098039,2.634098039,1.236098039,2.322128847,2.093627451,1.935098039,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.91748366,1.922287582,1.938300654
9/11/2023 6:14,1.925490196,1.925490196,1.86772549,1.983254902,2.425490196,1.425490196,2.624690196,1.226290196,2.088590401,2.093627451,2.425490196,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,1.935098039,1.91748366,1.922287582
9/11/2023 6:19,1.91748366,1.91748366,1.85995915,1.97500817,2.41748366,1.41748366,2.61688366,1.21808366,1.907865959,2.093627451,1.91748366,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.925490196,1.935098039,1.91748366
9/11/2023 6:24,1.919084967,1.919084967,1.861512418,1.976657516,2.419084967,1.419084967,2.618684967,1.219484967,1.882454873,2.093627451,1.919084967,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,1.91748366,1.925490196,1.935098039
9/11/2023 6:29,1.909477124,1.909477124,1.85219281,1.966761438,2.409477124,1.409477124,2.609277124,1.209677124,1.838142497,2.093627451,1.909477124,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,1.919084967,1.91748366,1.925490196
